Symbol,Date,Direction,SignalTime,Opening15Return,Opening15RVOL,Gap,NiftyDayReturn,EntryTime,EntryPrice,Stop,Target,ExitTime,ExitPrice,ExitReason,GrossReturn,NetReturn,Sample
LT,2025-06-18,1,09:30,0.0019878520154610335,0.5249563604625791,0.0005524861878452025,-0.0017209105730330299,09:31,3630.0,3612.0,3648.0,10:50,3612.0,stop,-0.0049586776859503745,-0.0059586776859503745,Development
LT,2025-06-19,1,09:44,0.002328805101192044,0.4519874172667103,0.001721839591201979,-0.002179545339986877,09:45,3619.0,3591.1,3646.9,15:14,3621.3,time,0.0006355346780879678,-0.0003644653219120322,Development
LT,2025-06-23,-1,09:33,-0.0016460905349794386,0.7530184013382791,-0.0035538545653363007,-0.004818628574846162,09:34,3631.2,3660.0,3602.3999999999996,12:48,3602.3999999999996,target,0.00793126239259756,0.00693126239259756,Development
LT,2025-07-22,-1,09:30,-0.0034266133637921303,0.6809138157382041,-0.00028546959748787515,-0.0011317762111797691,09:31,3487.1,3507.6,3466.6,11:18,3466.6,target,0.005878810472885743,0.004878810472885743,Development
LT,2025-07-28,-1,09:30,0.001049532083612803,1.2895304721765617,-0.0034572922719349197,-0.0063727740594873294,09:31,3431.1,3446.1,3416.1,11:08,3416.1,target,0.00437177581533621,0.0033717758153362096,Development
LT,2025-08-08,-1,09:45,-0.0004942882249560077,1.172614952413714,-5.4917897742923216e-05,-0.011199249593428329,09:46,3639.8,3662.3,3617.3,14:12,3617.3,target,0.006181658332875428,0.005181658332875428,Development
LT,2025-08-13,1,09:31,0.00029761904761893554,1.0637899517384897,0.004402413174628972,0.005903409520192415,09:32,3699.0,3681.3,3716.7,15:14,3693.5,time,-0.0014868883482022088,-0.002486888348202209,Development
LT,2025-08-26,-1,09:32,-0.0061683801055848475,0.9111468935135957,-0.001498168904672137,-0.010723200506034147,09:33,3576.1,3600.0,3552.2,15:00,3552.2,target,0.006683258298146089,0.005683258298146089,Development
LT,2025-09-12,1,09:30,0.003177370374535915,1.098746300422334,0.003923782639378981,0.0039827096020890185,09:31,3567.9,3548.1,3587.7000000000003,11:08,3587.7000000000003,target,0.005549482889094515,0.004549482889094515,Development
LT,2025-09-15,1,09:46,0.002513264451270647,1.0192411293272587,0.000530859713335774,-0.0015134799284681755,09:47,3596.0,3575.5,3616.5,15:14,3584.4,time,-0.003225806451612856,-0.004225806451612856,Development
LT,2025-09-30,-1,09:31,-0.005493910690121839,1.0070862116113997,-0.0025105957940771972,-0.0017809709634870607,09:32,3675.3,3696.6,3654.0000000000005,09:44,3654.0000000000005,target,0.005795445269773825,0.0047954452697738245,Development
LT,2025-10-09,1,09:30,0.0028644090483200824,0.3916659851542543,0.0020118025751072466,0.005854426585890193,09:31,3748.6,3730.1,3767.1,10:34,3767.1,target,0.004935175798964853,0.003935175798964853,Development
LT,2025-10-31,1,09:31,-0.00017495188823068997,1.0402181943305908,0.002932771845390203,-0.006127564577926181,09:32,4009.7,3980.2,4039.2,12:10,4039.2,target,0.007357158889692572,0.006357158889692572,Development
LT,2025-11-07,-1,09:30,-0.0031208893244950575,0.8557179707652622,-0.004084253788851799,-0.0003879317945372218,09:31,3858.5,3879.0,3838.0,11:01,3838.0,target,0.0053129454451211755,0.0043129454451211755,Development
LT,2025-12-09,-1,09:30,-0.0040852130325814695,0.9701019410696831,-0.0023503525528829616,-0.003510997655478798,09:31,3959.9,3990.0,3929.8,10:19,3990.0,stop,-0.007601202050556699,-0.0086012020505567,Validation
LT,2025-12-11,1,09:32,0.003906641290193358,0.5063671786763045,0.0006515310980803601,0.006050270659780477,09:33,4009.5,3985.0,4034.0,09:57,3985.0,stop,-0.006110487591969083,-0.007110487591969083,Validation
LT,2025-12-19,1,09:30,0.0059156951560606075,0.7346395809661059,0.0035022354694485003,0.005645800125117839,09:31,4065.6,4040.1,4091.1,12:35,4091.1,target,0.006272136953955121,0.005272136953955121,Validation
LT,2025-12-24,-1,09:31,-0.0007872078720786435,0.7991162186582336,-0.0012285012285012664,-0.0009286878557820399,09:32,4060.6,4080.7,4040.5,15:14,4058.1,time,0.0006156725607052715,-0.0003843274392947285,Validation
LT,2026-01-01,1,09:30,0.005892420537897403,1.420076648457192,0.0017144256674013203,-6.120454367219974e-05,09:31,4115.7,4088.3,4143.099999999999,13:29,4143.099999999999,target,0.00665743372937766,0.00565743372937766,Validation
LT,2026-01-20,-1,09:30,-0.002021772939346911,0.8383739966726982,-0.0014752698190853009,-0.012918941128132966,09:31,3850.9,3874.3,3827.5,12:41,3827.5,target,0.006076501597029327,0.005076501597029327,Validation
LT,2026-01-30,-1,09:39,0.001563100576553511,0.5521168994791646,-0.009014728288471274,-0.004181401221771575,09:40,3905.0,3925.9,3884.1,10:49,3925.9,stop,-0.0053521126760562865,-0.0063521126760562865,Validation
LT,2026-02-26,1,09:31,0.0031359613463728397,0.8532829411421798,0.000674105067410391,0.0005749912181374217,09:32,4321.4,4303.0,4339.799999999999,10:34,4339.799999999999,target,0.004257879390938024,0.003257879390938024,Validation
LT,2026-04-29,1,09:31,0.002955665024630516,0.4055814583592048,0.003956478733926794,0.00612495575958194,09:32,4077.9,4051.3,4104.5,11:34,4104.5,target,0.00652296525172269,0.00552296525172269,Validation
LT,2026-06-23,1,09:30,0.0014014251781471199,0.6963524588498685,0.0027868422933090553,-0.012106190722323551,09:31,4219.1,4204.1,4234.1,11:09,4234.1,target,0.0035552606006019616,0.0025552606006019616,FinalHoldout
LT,2026-06-24,1,09:30,0.0058182688854304665,1.0770942079438386,0.0016067916926469916,0.009157289795232337,09:31,4200.0,4176.5,4223.5,12:42,4176.5,stop,-0.0055952380952380976,-0.006595238095238098,FinalHoldout
LT,2026-07-01,-1,09:34,-0.0019612115929397156,0.7508177284353922,-0.0032580364900086645,0.002935058690721304,09:35,4115.0,4142.8,4087.2,11:55,4087.2,target,0.006755771567436231,0.005755771567436231,FinalHoldout
LT,2026-07-10,1,09:31,0.004814340588988442,0.8271325861040469,0.0056657223796034994,0.00958014169019128,09:32,3927.4,3905.0,3949.8,14:48,3949.8,target,0.005703518867444135,0.004703518867444135,FinalHoldout
LT,2026-07-24,-1,09:32,-0.00026659557451347293,1.3611289823951604,-0.01055130572408336,-0.003548134401823111,09:33,3750.9,3773.4,3728.4,09:46,3728.4,target,0.0059985603455170455,0.0049985603455170455,FinalHoldout
LT,2026-08-11,-1,09:45,-0.004687001545974345,1.0011636410466331,-0.0012009803921568807,-0.004559913438931251,09:46,4051.5,4075.5,4027.5,15:14,4047.5,time,0.0009872886585214902,-1.271134147850985e-05,FinalHoldout
LT,2026-08-14,-1,09:34,-0.005947845749256442,0.9621758114577306,-0.0004913159898788377,-0.0012235687627197844,09:35,4042.2,4072.5,4011.8999999999996,15:14,4057.0,time,-0.0036613725199150515,-0.0046613725199150515,FinalHoldout
